,Unnamed: 0,CV System RMSE,CV X-Recovery L0 Err,CV X-Recovery L2 Err,Cardinality,Experiment,Infeasible System RMSE,Infeasible X-Recovery L0 Err,Infeasible X-Recovery L2 Err,L0 Thresh,M,Method,N,Noise STD,Normalize A,Type A,d_x0,num_bits,type_x0,w_fp,x0_max,x0_min
621,21,4.345728911803683e-08,0.0,1.5920935480055034e-07,10.0,10.0,4.1589721316875725e-08,0.0,1.5920935480055034e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
622,22,3.6052579797957454e-05,0.0,0.00013202440661092937,10.0,11.0,3.356388979056426e-05,0.0,0.00013202440661092937,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
623,23,5.1677568244640806e-08,0.0,1.993588950404738e-07,10.0,11.0,4.982245464088204e-08,0.0,1.993588950404738e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
624,24,4.0301256208440835e-05,0.0,0.00015322527742082137,10.0,12.0,3.777146270214701e-05,0.0,0.00015322527742082137,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
625,25,2.6486906552571936e-08,0.0,8.958171097319373e-08,10.0,12.0,2.5878734816776236e-08,0.0,8.958171097319373e-08,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
626,26,2.0932752007862837e-05,0.0,8.28693365295854e-05,10.0,13.0,2.128432793094298e-05,0.0,8.28693365295854e-05,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
627,27,2.8504960051682175e-08,0.0,1.1547632885752151e-07,10.0,13.0,3.098910204347398e-08,0.0,1.1547632885752151e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
628,28,1.8380069505888096e-05,0.0,6.887037209524858e-05,10.0,14.0,1.744335352583121e-05,0.0,6.887037209524858e-05,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
629,29,4.073398708334014e-08,0.0,1.4254621951990703e-07,10.0,14.0,3.515551467099345e-08,0.0,1.4254621951990703e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
630,30,1.1704115360120435e-05,0.0,4.3172437971112494e-05,10.0,15.0,1.2151379422527354e-05,0.0,4.3172437971112494e-05,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
631,31,2.768748375334925e-08,0.0,1.0139526746372053e-07,10.0,15.0,2.6071795323387446e-08,0.0,1.0139526746372053e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
632,32,2.4029882663939182e-05,0.0,9.048591498778492e-05,10.0,16.0,2.425997234943641e-05,0.0,9.048591498778492e-05,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
633,33,3.553547269602533e-08,0.0,1.4074514089619054e-07,10.0,16.0,3.5316118556024754e-08,0.0,1.4074514089619054e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
634,34,2.0673245502702247e-05,0.0,7.747842902519992e-05,10.0,17.0,2.0654643916241212e-05,0.0,7.747842902519992e-05,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
635,35,4.0844069990237324e-08,0.0,1.5645127758268392e-07,10.0,17.0,4.156174089634234e-08,0.0,1.5645127758268392e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
636,36,2.827581574891324e-05,0.0,0.00010946243431206784,10.0,18.0,2.780522894691924e-05,0.0,0.00010946243431206784,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
637,37,4.010809024746319e-08,0.0,1.3829567822702336e-07,10.0,18.0,3.6498625687180933e-08,0.0,1.3829567822702336e-07,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
638,38,2.1839977936988105e-05,0.0,7.332993725624251e-05,10.0,19.0,1.9211270727231533e-05,0.0,7.332993725624251e-05,0.1,140.0,Lasso,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
639,39,1.9205516953634083e-08,0.0,8.223822795407466e-08,10.0,19.0,2.2685802595577646e-08,0.0,8.223822795407466e-08,0.1,140.0,OMP,160.0,0.0,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
640,40,0.05241386465302325,0.0,0.10976915379043237,10.0,0.0,0.04112136512339863,0.0,0.10964494610531303,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
641,41,0.048383960242431086,0.0,0.04787163205263266,10.0,0.0,0.05042613337246536,0.0,0.04787163205263266,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
642,42,0.05225430068256505,0.0,0.1015191070887336,10.0,1.0,0.04229584776624978,0.0,0.09649086326712193,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
643,43,0.05121950178547958,0.0,0.04280779644336012,10.0,1.0,0.04595037460242001,0.0,0.04280779644336012,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
644,44,0.052348365196477835,0.0,0.08348727434445337,10.0,2.0,0.05078254771326835,0.0,0.08342724894022223,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
645,45,0.04696574547849289,0.0,0.050843990289554636,10.0,2.0,0.05292911168606013,0.0,0.050843990289554636,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
646,46,0.05208809652422867,0.0,0.08456353756037814,10.0,3.0,0.048390132829317985,0.0,0.08325108764017093,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
647,47,0.04823650908417184,0.0,0.03244959207320017,10.0,3.0,0.05130033572727783,0.0,0.03244959207320017,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
648,48,0.058771120383780566,1.0,0.11063198775826412,10.0,4.0,0.044312080874662776,0.0,0.10727855930657808,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
649,49,0.052317922467073584,0.0,0.039432539420421166,10.0,4.0,0.04845550525362432,0.0,0.039432539420421166,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
650,50,0.05966137750404005,0.0,0.13343734575423785,10.0,5.0,0.04068792705426903,0.0,0.13328841250639306,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
651,51,0.05024751437701087,0.0,0.05794879405159978,10.0,5.0,0.04908589747651383,0.0,0.05794879405159978,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
652,52,0.057723760796119475,0.0,0.08919539906935604,10.0,6.0,0.04395815410262334,0.0,0.0890930953803666,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
653,53,0.05368356469549165,0.0,0.047317146948776166,10.0,6.0,0.0476128117390628,0.0,0.047317146948776166,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
654,54,0.05395709697056738,0.0,0.12546761046549462,10.0,7.0,0.0451710902434808,0.0,0.1220920315740772,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
655,55,0.04733703150444072,0.0,0.05722364109954045,10.0,7.0,0.050237008255686916,0.0,0.05722364109954045,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
656,56,0.05789424413074797,0.0,0.09738072031906207,10.0,8.0,0.04707919623719399,0.0,0.09721812081878817,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
657,57,0.05129847310655207,0.0,0.06050830213825124,10.0,8.0,0.0489758092344945,0.0,0.06050830213825124,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
658,58,0.04640957340991789,0.0,0.09519327701543756,10.0,9.0,0.04481174719063685,0.0,0.09519327701543756,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
659,59,0.04565219618684449,1.0,0.06435891102781513,10.0,9.0,0.04927117880214913,0.0,0.0445068393788794,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
660,60,0.055181358585370585,0.0,0.10037581712032473,10.0,10.0,0.039729287320417785,0.0,0.0997021719831298,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
661,61,0.05178139579718442,0.0,0.05005406633202085,10.0,10.0,0.04583861862777568,0.0,0.05005406633202085,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
662,62,0.060221176994385575,0.0,0.11601406961147988,10.0,11.0,0.04175060931190472,0.0,0.11556531654598423,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
663,63,0.0508714896939456,0.0,0.048652414695814696,10.0,11.0,0.048734754012844085,0.0,0.048652414695814696,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
664,64,0.06017484034685774,0.0,0.12307416742228518,10.0,12.0,0.03613182110174429,0.0,0.12229817302249685,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
665,65,0.05210325527629196,0.0,0.042967495902312185,10.0,12.0,0.04515629557026647,0.0,0.042967495902312185,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
666,66,0.05429093980258642,0.0,0.10369266415897857,10.0,13.0,0.04658821140622285,0.0,0.10367502588099237,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
667,67,0.04814004153179357,0.0,0.0433076590284623,10.0,13.0,0.0520662602899682,0.0,0.0433076590284623,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
668,68,0.05503565717854269,2.0,0.1095992868129077,10.0,14.0,0.03996037845890933,0.0,0.10683880670270324,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
669,69,0.04991771780502791,0.0,0.05319306389786332,10.0,14.0,0.0482674382913962,0.0,0.05319306389786332,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
670,70,0.05752578961886945,0.0,0.08079155611694007,10.0,15.0,0.043876222352626,0.0,0.0792385374682144,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
671,71,0.05629587303052876,0.0,0.06892556906941337,10.0,15.0,0.04746943844004976,0.0,0.06892556906941337,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
672,72,0.05496260307758079,0.0,0.09329242524838548,10.0,16.0,0.04483734487738488,0.0,0.09243873084450667,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
673,73,0.05223954180329684,0.0,0.04727792962934296,10.0,16.0,0.04879713722592397,0.0,0.04727792962934296,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
674,74,0.05623569091256905,0.0,0.0927677016196704,10.0,17.0,0.052692266079987324,0.0,0.08642439307654316,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
675,75,0.04793910194083377,0.0,0.051228566558559833,10.0,17.0,0.05613427121433148,0.0,0.051228566558559833,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
676,76,0.06426937700009114,0.0,0.1261784851517648,10.0,18.0,0.03763500117604928,0.0,0.12500948311700347,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
677,77,0.05608237678080556,0.0,0.05242953249595544,10.0,18.0,0.0439687320886622,0.0,0.05242953249595544,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
678,78,0.056908718459677085,1.0,0.12929677289347555,10.0,19.0,0.04053406603404648,0.0,0.1258424749530812,0.1,140.0,Lasso,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
679,79,0.045651220095315664,0.0,0.05074203568658765,10.0,19.0,0.046218415605190036,0.0,0.05074203568658765,0.1,140.0,OMP,160.0,0.05,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
680,80,0.10482596411884636,4.0,0.21951130103736416,10.0,0.0,0.08213970452783613,0.0,0.2192900783000847,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
681,81,0.09676790845416604,0.0,0.09574309418352864,10.0,0.0,0.10085226674490663,0.0,0.09574309418352864,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
682,82,0.10450637402353058,2.0,0.20350929037147367,10.0,1.0,0.08484196246494466,0.0,0.19296366868709766,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
683,83,0.10243899491386883,0.0,0.08561550216300448,10.0,1.0,0.09190074920483483,0.0,0.08561550216300448,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
684,84,0.10469483262029003,2.0,0.16686422257683953,10.0,2.0,0.10169618725588657,0.0,0.16686422257683953,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
685,85,0.09393149285299199,0.0,0.10168803719108728,10.0,2.0,0.10585822337209176,0.0,0.10168803719108728,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
686,86,0.10417617698883344,3.0,0.16910989565616333,10.0,3.0,0.09680926621228,0.0,0.16651546140107756,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
687,87,0.09647301190415794,0.0,0.0648992268624407,10.0,3.0,0.10260067145454417,0.0,0.0648992268624407,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
688,88,0.11754776700123885,5.0,0.22143921366579286,10.0,4.0,0.08848693235344304,0.0,0.21456941873536184,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
689,89,0.10463584885829563,0.0,0.07886499150269642,10.0,4.0,0.0969110105072368,0.0,0.07886499150269642,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
690,90,0.11932163479368273,3.0,0.26693180279341994,10.0,5.0,0.0815865109211341,0.0,0.26653693831284003,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
691,91,0.1004950211401492,0.0,0.11589749454364595,10.0,5.0,0.09817179495301898,0.0,0.11589749454364595,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
692,92,0.11544763658397092,3.0,0.1783839131916533,10.0,6.0,0.08794749942064321,0.0,0.17818038381483176,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
693,93,0.10736712893626553,0.0,0.09463429346611862,10.0,6.0,0.09522562347811342,0.0,0.09463429346611862,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
694,94,0.10791513232265428,2.0,0.2506007299465113,10.0,7.0,0.09008151908773664,0.0,0.24418530745797065,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
695,95,0.09467406048995998,0.0,0.11444725589952227,10.0,7.0,0.10047401651137214,0.0,0.11444725589952227,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
696,96,0.11578800601140897,4.0,0.19476560193435996,10.0,8.0,0.09411792589598517,0.0,0.19443284238519928,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
697,97,0.10259695961217948,0.0,0.12101679769906107,10.0,8.0,0.09795161846893836,0.0,0.12101679769906107,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
698,98,0.09281945488065613,2.0,0.19038619906489407,10.0,9.0,0.089690276946334,0.0,0.19038619906489407,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
699,99,0.09130437166099856,1.0,0.1287176441539933,10.0,9.0,0.09854235760427872,0.0,0.08901352273689166,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
700,100,0.11036542501925987,4.0,0.20101028599194384,10.0,10.0,0.0791212548520438,0.0,0.19940294895644334,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
701,101,0.10356278636853826,0.0,0.10010798539067026,10.0,10.0,0.09167723725553023,0.0,0.10010798539067026,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
702,102,0.12044175342523168,8.0,0.2321725473629188,10.0,11.0,0.0832629506453476,0.0,0.2310995363744577,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
703,103,0.10174297970963173,0.0,0.0973048455705116,10.0,11.0,0.09746950802567814,0.0,0.0973048455705116,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
704,104,0.1203491317668094,5.0,0.2460531410559739,10.0,12.0,0.07214112919037648,0.0,0.2445818365786038,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
705,105,0.10420651083931014,0.0,0.08593499056648571,10.0,12.0,0.09031259114052924,0.0,0.08593499056648571,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
706,106,0.10858309343249188,5.0,0.20743010154486105,10.0,13.0,0.09281395691481928,0.0,0.20736499095431946,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
707,107,0.096280090035988,0.0,0.0866152418400508,10.0,13.0,0.1041325205799164,0.0,0.0866152418400508,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
708,108,0.11006817051245113,8.0,0.2194144764978931,10.0,14.0,0.07966200042074258,0.0,0.21367569288977328,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
709,109,0.099835422182692,0.0,0.10638602389072603,10.0,14.0,0.09653487658278354,0.0,0.10638602389072603,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
710,110,0.11505077229888662,3.0,0.16117087819921128,10.0,15.0,0.08741080370435582,0.0,0.15846422279737007,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
711,111,0.11259172952899454,0.0,0.13785107391710785,10.0,15.0,0.09493887688007084,0.0,0.13785107391710785,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
712,112,0.10992563025180688,3.0,0.18706607917432647,10.0,16.0,0.09028563625792643,0.0,0.18487827948941055,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
713,113,0.10447909685888576,0.0,0.09455602925138,10.0,16.0,0.09759427445183956,0.0,0.09455602925138,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
714,114,0.11247335925135807,9.0,0.1855297532041625,10.0,17.0,0.10538908414510872,0.0,0.17285320170947258,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
715,115,0.09587820604240806,0.0,0.10245728044511614,10.0,17.0,0.11226854242864567,0.0,0.10245728044511614,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
716,116,0.12853936500575114,5.0,0.2518545978489318,10.0,18.0,0.0748178371244937,0.0,0.2499944160709452,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
717,117,0.11216475343986143,0.0,0.10485899501810278,10.0,18.0,0.08793746417731067,0.0,0.10485899501810278,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
718,118,0.11381890744300895,7.0,0.2585699796448199,10.0,19.0,0.08110478460216322,0.0,0.2516856102409209,0.1,140.0,Lasso,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
719,119,0.09130246786048478,0.0,0.10148432476715877,10.0,19.0,0.09243683121034434,0.0,0.10148432476715877,0.1,140.0,OMP,160.0,0.1,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
720,120,0.1572422801455896,11.0,0.3293836185314434,10.0,0.0,0.12367407202866645,0.0,0.3289281671670947,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
721,121,0.14515186437668254,0.0,0.1436146308083597,10.0,0.0,0.15127840011735935,0.0,0.1436146308083597,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
722,122,0.1567597023211729,2.0,0.3046734300956361,10.0,1.0,0.12696574290391435,0.0,0.289470042803375,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
723,123,0.153658493043478,0.0,0.1284231800594331,10.0,1.0,0.13785112380724046,0.0,0.1284231800594331,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
724,124,0.15704038335486065,6.0,0.2503032252946588,10.0,2.0,0.15263985298844315,0.0,0.2503032252946588,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
725,125,0.14089724863456166,0.0,0.15253207008981354,10.0,2.0,0.1587873350581354,0.0,0.15253207008981354,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
726,126,0.15625336605603232,6.0,0.25386065608952657,10.0,3.0,0.14489428954021674,0.0,0.24974654804802604,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
727,127,0.14470952413152055,0.0,0.09734901875918467,10.0,3.0,0.1539010071818109,0.0,0.09734901875918467,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
728,128,0.17632140096045748,7.0,0.3321469224332936,10.0,4.0,0.132742140171053,1.0,0.3218574225512684,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
729,129,0.15695376792989252,0.0,0.11829745350729493,10.0,4.0,0.14536651576084975,0.0,0.11829745350729493,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
730,130,0.17897920322356134,11.0,0.4001162937123528,10.0,5.0,0.12260745741309273,1.0,0.39979073013571387,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
731,131,0.15074252669748542,0.0,0.173846235437923,10.0,5.0,0.14725769242952647,0.0,0.173846235437923,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
732,132,0.17316941811116154,7.0,0.2675099573907529,10.0,6.0,0.13217755277131968,0.0,0.26726035164110085,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
733,133,0.16105070109199526,0.0,0.14195153012679035,10.0,6.0,0.14283843521716924,0.0,0.14195153012679035,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
734,134,0.16187559699798132,5.0,0.3753218322356688,10.0,7.0,0.13464972964406804,0.0,0.3663240426868754,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
735,135,0.1420110933621493,0.0,0.17167084746207031,10.0,7.0,0.15071102476705533,0.0,0.17167084746207031,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
736,136,0.17368062901996942,5.0,0.2921062596265989,10.0,8.0,0.1413702316198535,0.0,0.2916475066671353,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
737,137,0.15389544450362866,0.0,0.1815252049849385,10.0,8.0,0.1469274277033944,0.0,0.1815252049849385,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
738,138,0.1392295753167145,6.0,0.28557461675865153,10.0,9.0,0.1342504899217389,0.0,0.28557461675865153,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
739,139,0.13695654439235866,1.0,0.19307637478053394,10.0,9.0,0.14781353640641182,0.0,0.13352011809345876,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
740,140,0.16554842535787406,14.0,0.30125106358964354,10.0,10.0,0.11903015932005392,0.0,0.2990933526774853,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
741,141,0.15534418437373168,0.0,0.1501620478307764,10.0,10.0,0.13751585588329254,0.0,0.1501620478307764,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
742,142,0.18066289302337546,15.0,0.34832649522587256,10.0,11.0,0.12480017452412855,0.0,0.3466355157124545,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
743,143,0.15261447804066974,0.0,0.14595733056702406,10.0,11.0,0.14620426203851222,0.0,0.14595733056702406,0.1,140.0,OMP,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
744,144,0.1805239856295485,10.0,0.3690703464440744,10.0,12.0,0.10819820656403796,0.0,0.3668701011156554,0.1,140.0,Lasso,160.0,0.15,1.0,low_coherence,1.0,1.0,binary,50.0,1.0,0.0
